,fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name
6733,2018-07-07,B6,B6,B6,1606,B6,N663JB,1606,11697,FLL,"Fort Lauderdale, FL",11618,EWR,"Newark, NJ",1535,1531.0,-4.0,42.0,1613.0,1848.0,4.0,1842,1852.0,10.0,0.0,,0.0,N,187.0,201.0,155.0,1.0,1065.0,,,,,,,,,
6734,2018-05-13,B6,B6,B6,96,B6,N651JB,96,14057,PDX,"Portland, OR",10721,BOS,"Boston, MA",2333,2316.0,-17.0,13.0,2329.0,721.0,17.0,756,738.0,-18.0,0.0,,0.0,N,323.0,322.0,292.0,1.0,2537.0,,,,,,,,,
6735,2019-04-05,B6,B6,B6,289,B6,N804JB,289,12478,JFK,"New York, NY",13204,MCO,"Orlando, FL",912,908.0,-4.0,16.0,924.0,1145.0,8.0,1218,1153.0,-25.0,0.0,,0.0,N,186.0,165.0,141.0,1.0,944.0,,,,,,,,,
6736,2018-03-09,B6,B6,B6,302,B6,N633JB,302,11697,FLL,"Fort Lauderdale, FL",12478,JFK,"New York, NY",1842,2130.0,168.0,18.0,2148.0,7.0,10.0,2142,17.0,155.0,0.0,,0.0,N,180.0,167.0,139.0,1.0,1069.0,83.0,0.0,0.0,0.0,72.0,,,,
6737,2018-08-23,B6,B6,B6,1401,B6,N959JB,1401,12478,JFK,"New York, NY",11697,FLL,"Fort Lauderdale, FL",1535,1722.0,107.0,56.0,1818.0,2042.0,9.0,1859,2051.0,112.0,0.0,,0.0,N,204.0,209.0,144.0,1.0,1069.0,107.0,0.0,5.0,0.0,0.0,,,,
6738,2018-07-07,B6,B6,B6,1711,B6,N281JB,1711,10721,BOS,"Boston, MA",13930,ORD,"Chicago, IL",1141,1133.0,-8.0,13.0,1146.0,1253.0,15.0,1335,1308.0,-27.0,0.0,,0.0,N,174.0,155.0,127.0,1.0,867.0,,,,,,,,,
6739,2019-02-08,B6,B6,B6,14,B6,N559JB,14,12954,LGB,"Long Beach, CA",12478,JFK,"New York, NY",2040,2053.0,13.0,12.0,2105.0,429.0,4.0,450,433.0,-17.0,0.0,,0.0,N,310.0,280.0,264.0,1.0,2465.0,,,,,,,,,
6740,2019-01-14,B6,B6,B6,1715,B6,N992JB,1715,12478,JFK,"New York, NY",14771,SFO,"San Francisco, CA",2151,2151.0,0.0,17.0,2208.0,57.0,9.0,134,106.0,-28.0,0.0,,0.0,N,403.0,375.0,349.0,1.0,2586.0,,,,,,,,,
6741,2019-01-14,B6,B6,B6,1785,B6,N249JB,1785,10721,BOS,"Boston, MA",14122,PIT,"Pittsburgh, PA",2213,2203.0,-10.0,19.0,2222.0,2333.0,6.0,2,2339.0,-23.0,0.0,,0.0,N,109.0,96.0,71.0,1.0,496.0,,,,,,,,,
6742,2018-03-13,B6,B6,B6,669,B6,N566JB,669,12478,JFK,"New York, NY",14831,SJC,"San Jose, CA",1917,1949.0,32.0,31.0,2020.0,2301.0,7.0,2259,2308.0,9.0,0.0,,0.0,N,402.0,379.0,341.0,1.0,2569.0,,,,,,,,,
6743,2018-03-13,B6,B6,B6,672,B6,N828JB,672,11697,FLL,"Fort Lauderdale, FL",12953,LGA,"New York, NY",1750,1746.0,-4.0,20.0,1806.0,2027.0,6.0,2053,2033.0,-20.0,0.0,,0.0,N,183.0,167.0,141.0,1.0,1076.0,,,,,,,,,
6744,2019-12-06,B6,B6,B6,266,B6,N746JB,266,12954,LGB,"Long Beach, CA",14893,SMF,"Sacramento, CA",649,647.0,-2.0,15.0,702.0,803.0,4.0,821,807.0,-14.0,0.0,,0.0,N,92.0,80.0,61.0,1.0,387.0,,,,,,,,,
6745,2018-03-13,B6,B6,B6,654,B6,N298JB,654,11278,DCA,"Washington, DC",10721,BOS,"Boston, MA",1159,,,,,,,1327,,,1.0,B,0.0,N,88.0,,,1.0,399.0,,,,,,,,,
6746,2019-11-25,B6,B6,B6,155,B6,N231JB,155,10721,BOS,"Boston, MA",11278,DCA,"Washington, DC",1000,1042.0,42.0,11.0,1053.0,1200.0,8.0,1143,1208.0,25.0,0.0,,0.0,N,103.0,86.0,67.0,1.0,399.0,9.0,0.0,0.0,0.0,16.0,,,,
6747,2019-01-14,B6,B6,B6,1823,B6,N967JB,1823,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",2240,2236.0,-4.0,15.0,2251.0,131.0,5.0,205,136.0,-29.0,0.0,,0.0,N,385.0,360.0,340.0,1.0,2475.0,,,,,,,,,
6748,2018-11-08,B6,B6,B6,861,B6,N521JB,861,10721,BOS,"Boston, MA",14843,SJU,"San Juan, PR",817,810.0,-7.0,14.0,824.0,1302.0,3.0,1315,1305.0,-10.0,0.0,,0.0,N,238.0,235.0,218.0,1.0,1674.0,,,,,,,,,
6749,2019-01-02,B6,B6,B6,878,B6,N587JB,878,12889,LAS,"Las Vegas, NV",10721,BOS,"Boston, MA",2213,2206.0,-7.0,12.0,2218.0,552.0,11.0,610,603.0,-7.0,0.0,,0.0,N,297.0,297.0,274.0,1.0,2381.0,,,,,,,,,
6750,2018-03-09,B6,B6,B6,287,B6,N947JB,287,10721,BOS,"Boston, MA",12892,LAX,"Los Angeles, CA",701,706.0,5.0,22.0,728.0,1023.0,11.0,1034,1034.0,0.0,0.0,,0.0,N,393.0,388.0,355.0,1.0,2611.0,,,,,,,,,
6751,2018-01-01,B6,B6,B6,21,B6,N274JB,21,10721,BOS,"Boston, MA",14027,PBI,"West Palm Beach/Palm Beach, FL",1032,1059.0,27.0,15.0,1114.0,1423.0,6.0,1359,1429.0,30.0,0.0,,0.0,N,207.0,210.0,189.0,1.0,1197.0,27.0,0.0,3.0,0.0,0.0,,,,
6752,2019-05-27,B6,B6,B6,657,B6,N775JB,657,11042,CLE,"Cleveland, OH",11697,FLL,"Fort Lauderdale, FL",700,650.0,-10.0,11.0,701.0,916.0,10.0,947,926.0,-21.0,0.0,,0.0,N,167.0,156.0,135.0,1.0,1062.0,,,,,,,,,
6753,2018-01-01,B6,B6,B6,26,B6,N804JB,26,15304,TPA,"Tampa, FL",12478,JFK,"New York, NY",1036,1103.0,27.0,15.0,1118.0,1339.0,11.0,1309,1350.0,41.0,0.0,,0.0,N,153.0,167.0,141.0,1.0,1005.0,4.0,0.0,14.0,0.0,23.0,,,,
6754,2018-11-08,B6,B6,B6,846,B6,N317JB,846,13204,MCO,"Orlando, FL",15070,SWF,"Newburgh/Poughkeepsie, NY",1330,1353.0,23.0,10.0,1403.0,1614.0,5.0,1605,1619.0,14.0,0.0,,0.0,N,155.0,146.0,131.0,1.0,989.0,,,,,,,,,
6755,2019-11-19,B6,B6,B6,495,B6,N554JB,495,12197,HPN,"White Plains, NY",13204,MCO,"Orlando, FL",1432,1424.0,-8.0,11.0,1435.0,1648.0,11.0,1728,1659.0,-29.0,0.0,,0.0,N,176.0,155.0,133.0,1.0,972.0,,,,,,,,,
6756,2019-05-27,B6,B6,B6,626,B6,N368JB,626,10821,BWI,"Baltimore, MD",10721,BOS,"Boston, MA",1105,1053.0,-12.0,9.0,1102.0,1159.0,5.0,1228,1204.0,-24.0,0.0,,0.0,N,83.0,71.0,57.0,1.0,369.0,,,,,,,,,
6757,2018-10-29,B6,B6,B6,2479,B6,N179JB,2479,10721,BOS,"Boston, MA",11618,EWR,"Newark, NJ",1100,1102.0,2.0,16.0,1118.0,1206.0,7.0,1225,1213.0,-12.0,0.0,,0.0,N,85.0,71.0,48.0,1.0,200.0,,,,,,,,,
6758,2018-02-24,B6,B6,B6,569,B6,N655JB,569,10721,BOS,"Boston, MA",11697,FLL,"Fort Lauderdale, FL",600,558.0,-2.0,17.0,615.0,911.0,4.0,936,915.0,-21.0,0.0,,0.0,N,216.0,197.0,176.0,1.0,1237.0,,,,,,,,,
6759,2018-08-30,B6,B6,B6,2280,B6,N283JB,2280,11618,EWR,"Newark, NJ",10721,BOS,"Boston, MA",757,743.0,-14.0,19.0,802.0,841.0,4.0,914,845.0,-29.0,0.0,,0.0,N,77.0,62.0,39.0,1.0,200.0,,,,,,,,,
6760,2018-10-29,B6,B6,B6,2383,B6,N329JB,2383,10721,BOS,"Boston, MA",14492,RDU,"Raleigh/Durham, NC",1112,1115.0,3.0,17.0,1132.0,1309.0,4.0,1317,1313.0,-4.0,0.0,,0.0,N,125.0,118.0,97.0,1.0,612.0,,,,,,,,,
6761,2018-08-30,B6,B6,B6,2092,B6,N355JB,2092,10154,ACK,"Nantucket, MA",12478,JFK,"New York, NY",1720,1707.0,-13.0,15.0,1722.0,1809.0,7.0,1830,1816.0,-14.0,0.0,,0.0,N,70.0,69.0,47.0,1.0,199.0,,,,,,,,,
6762,2019-04-30,B6,B6,B6,255,B6,N296JB,255,10721,BOS,"Boston, MA",11278,DCA,"Washington, DC",820,811.0,-9.0,24.0,835.0,946.0,4.0,1000,950.0,-10.0,0.0,,0.0,N,100.0,99.0,71.0,1.0,399.0,,,,,,,,,
6763,2018-03-07,B6,B6,B6,107,B6,N351JB,107,14321,PWM,"Portland, ME",12478,JFK,"New York, NY",1202,,,,,,,1324,,,1.0,B,0.0,N,82.0,,,1.0,273.0,,,,,,,,,
6764,2019-11-25,B6,B6,B6,184,B6,N337JB,184,14492,RDU,"Raleigh/Durham, NC",10721,BOS,"Boston, MA",1734,1839.0,65.0,14.0,1853.0,2026.0,8.0,1928,2034.0,66.0,0.0,,0.0,N,114.0,115.0,93.0,1.0,612.0,12.0,0.0,1.0,0.0,53.0,,,,
6765,2018-03-13,B6,B6,B6,680,B6,N644JB,680,12954,LGB,"Long Beach, CA",12889,LAS,"Las Vegas, NV",1659,1652.0,-7.0,12.0,1704.0,1745.0,6.0,1807,1751.0,-16.0,0.0,,0.0,N,68.0,59.0,41.0,1.0,231.0,,,,,,,,,
6766,2019-08-14,B6,B6,B6,1237,B6,N193JB,1237,10721,BOS,"Boston, MA",11433,DTW,"Detroit, MI",1600,1550.0,-10.0,12.0,1602.0,1748.0,7.0,1810,1755.0,-15.0,0.0,,0.0,N,130.0,125.0,106.0,1.0,632.0,,,,,,,,,
6767,2018-08-23,B6,B6,B6,1407,B6,N206JB,1407,12478,JFK,"New York, NY",12264,IAD,"Washington, DC",931,935.0,4.0,32.0,1007.0,1056.0,5.0,1051,1101.0,10.0,0.0,,0.0,N,80.0,86.0,49.0,1.0,228.0,,,,,,,,,
6768,2019-05-27,B6,B6,B6,611,B6,N999JQ,611,12478,JFK,"New York, NY",12889,LAS,"Las Vegas, NV",1930,1923.0,-7.0,22.0,1945.0,2200.0,9.0,2234,2209.0,-25.0,0.0,,0.0,N,364.0,346.0,315.0,1.0,2248.0,,,,,,,,,
6769,2018-11-08,B6,B6,B6,843,B6,N279JB,843,11278,DCA,"Washington, DC",10994,CHS,"Charleston, SC",1259,1310.0,11.0,16.0,1326.0,1447.0,12.0,1428,1459.0,31.0,0.0,,0.0,N,89.0,109.0,81.0,1.0,444.0,11.0,0.0,20.0,0.0,0.0,,,,
6770,2018-02-24,B6,B6,B6,619,B6,N947JB,619,10721,BOS,"Boston, MA",14679,SAN,"San Diego, CA",700,651.0,-9.0,32.0,723.0,1053.0,13.0,1039,1106.0,27.0,0.0,,0.0,N,399.0,435.0,390.0,1.0,2588.0,0.0,0.0,27.0,0.0,0.0,,,,
6771,2018-04-27,B6,B6,B6,2717,B6,N346JB,2717,10721,BOS,"Boston, MA",12478,JFK,"New York, NY",1830,1941.0,71.0,36.0,2017.0,2105.0,6.0,2002,2111.0,69.0,0.0,,0.0,N,92.0,90.0,48.0,1.0,187.0,0.0,0.0,19.0,0.0,50.0,,,,
6772,2018-07-07,B6,B6,B6,1677,B6,N554JB,1677,12478,JFK,"New York, NY",12451,JAX,"Jacksonville, FL",2030,2030.0,0.0,24.0,2054.0,2240.0,6.0,2312,2246.0,-26.0,0.0,,0.0,N,162.0,136.0,106.0,1.0,828.0,,,,,,,,,
6773,2019-06-10,B6,B6,B6,1248,B6,N999JQ,1248,12889,LAS,"Las Vegas, NV",12478,JFK,"New York, NY",2350,20.0,30.0,13.0,33.0,751.0,6.0,759,757.0,-2.0,0.0,,0.0,N,309.0,277.0,258.0,1.0,2248.0,,,,,,,,,
6774,2019-05-27,B6,B6,B6,656,B6,N552JB,656,13204,MCO,"Orlando, FL",15096,SYR,"Syracuse, NY",2120,2124.0,4.0,16.0,2140.0,2.0,8.0,1,10.0,9.0,0.0,,0.0,N,161.0,166.0,142.0,1.0,1053.0,,,,,,,,,
6775,2018-11-08,B6,B6,B6,814,B6,N324JB,814,11697,FLL,"Fort Lauderdale, FL",12197,HPN,"White Plains, NY",1936,1934.0,-2.0,16.0,1950.0,2210.0,4.0,2226,2214.0,-12.0,0.0,,0.0,N,170.0,160.0,140.0,1.0,1097.0,,,,,,,,,
6776,2019-08-07,B6,B6,B6,682,B6,N351JB,682,14524,RIC,"Richmond, VA",10721,BOS,"Boston, MA",2016,,,,,,,2149,,,1.0,B,0.0,N,93.0,,,1.0,474.0,,,,,,,,,
6777,2018-04-27,B6,B6,B6,2617,B6,N184JB,2617,12451,JAX,"Jacksonville, FL",11697,FLL,"Fort Lauderdale, FL",1948,2018.0,30.0,13.0,2031.0,2141.0,10.0,2108,2151.0,43.0,0.0,,0.0,N,80.0,93.0,70.0,1.0,319.0,2.0,0.0,13.0,0.0,28.0,,,,
6778,2019-02-04,B6,B6,B6,1323,B6,N990JL,1323,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",1528,1518.0,-10.0,22.0,1540.0,1834.0,4.0,1907,1838.0,-29.0,0.0,,0.0,N,399.0,380.0,354.0,1.0,2475.0,,,,,,,,,
6779,2019-01-14,B6,B6,B6,1734,B6,N178JB,1734,14027,PBI,"West Palm Beach/Palm Beach, FL",11278,DCA,"Washington, DC",1137,1139.0,2.0,9.0,1148.0,1350.0,3.0,1359,1353.0,-6.0,0.0,,0.0,N,142.0,134.0,122.0,1.0,857.0,,,,,,,,,
6780,2018-05-13,B6,B6,B6,89,B6,N935JB,89,12478,JFK,"New York, NY",14679,SAN,"San Diego, CA",1641,1635.0,-6.0,18.0,1653.0,1910.0,4.0,1953,1914.0,-39.0,0.0,,0.0,N,372.0,339.0,317.0,1.0,2446.0,,,,,,,,,
6781,2018-08-30,B6,B6,B6,2301,B6,N304JB,2301,10792,BUF,"Buffalo, NY",12478,JFK,"New York, NY",1005,957.0,-8.0,9.0,1006.0,1101.0,6.0,1123,1107.0,-16.0,0.0,,0.0,N,78.0,70.0,55.0,1.0,301.0,,,,,,,,,
6782,2018-02-24,B6,B6,B6,566,B6,N630JB,566,11697,FLL,"Fort Lauderdale, FL",13930,ORD,"Chicago, IL",2148,132.0,224.0,15.0,147.0,334.0,10.0,2358,344.0,226.0,0.0,,0.0,N,190.0,192.0,167.0,1.0,1182.0,224.0,0.0,2.0,0.0,0.0,,,,
6783,2019-04-05,B6,B6,B6,287,B6,N979JT,287,10721,BOS,"Boston, MA",12892,LAX,"Los Angeles, CA",657,705.0,8.0,38.0,743.0,1036.0,5.0,1034,1041.0,7.0,0.0,,0.0,N,397.0,396.0,353.0,1.0,2611.0,,,,,,,,,
6784,2019-06-10,B6,B6,B6,1286,B6,N348JB,1286,14122,PIT,"Pittsburgh, PA",10721,BOS,"Boston, MA",834,833.0,-1.0,8.0,841.0,954.0,6.0,1006,1000.0,-6.0,0.0,,0.0,N,92.0,87.0,73.0,1.0,496.0,,,,,,,,,
6785,2019-12-06,B6,B6,B6,280,B6,N807JB,280,12954,LGB,"Long Beach, CA",12889,LAS,"Las Vegas, NV",1307,1258.0,-9.0,15.0,1313.0,1352.0,9.0,1415,1401.0,-14.0,0.0,,0.0,N,68.0,63.0,39.0,1.0,231.0,,,,,,,,,
6786,2018-03-07,B6,B6,B6,132,B6,N805JB,132,12892,LAX,"Los Angeles, CA",13204,MCO,"Orlando, FL",2359,2358.0,-1.0,24.0,22.0,717.0,6.0,753,723.0,-30.0,0.0,,0.0,N,294.0,265.0,235.0,1.0,2218.0,,,,,,,,,
6787,2018-01-21,B6,B6,B6,148,B6,N570JB,148,12954,LGB,"Long Beach, CA",13796,OAK,"Oakland, CA",650,641.0,-9.0,21.0,702.0,800.0,8.0,809,808.0,-1.0,0.0,,0.0,N,79.0,87.0,58.0,1.0,353.0,,,,,,,,,
6788,2018-08-23,B6,B6,B6,1374,B6,N584JB,1374,10994,CHS,"Charleston, SC",12478,JFK,"New York, NY",1901,1907.0,6.0,17.0,1924.0,2050.0,8.0,2106,2058.0,-8.0,0.0,,0.0,N,125.0,111.0,86.0,1.0,636.0,,,,,,,,,
6789,2019-11-25,B6,B6,B6,167,B6,N524JB,167,12478,JFK,"New York, NY",13796,OAK,"Oakland, CA",1859,1850.0,-9.0,14.0,1904.0,2209.0,5.0,2231,2214.0,-17.0,0.0,,0.0,N,392.0,384.0,365.0,1.0,2576.0,,,,,,,,,
6790,2018-08-30,B6,B6,B6,703,B6,N658JB,703,12478,JFK,"New York, NY",14843,SJU,"San Juan, PR",1442,2026.0,344.0,50.0,2116.0,44.0,8.0,1843,52.0,369.0,0.0,,0.0,N,241.0,266.0,208.0,1.0,1598.0,117.0,0.0,25.0,227.0,0.0,1449.0,57.0,34.0,
6791,2019-04-05,B6,B6,B6,286,B6,N337JB,286,12478,JFK,"New York, NY",14576,ROC,"Rochester, NY",746,744.0,-2.0,21.0,805.0,851.0,2.0,913,853.0,-20.0,0.0,,0.0,N,87.0,69.0,46.0,1.0,264.0,,,,,,,,,
6792,2018-10-29,B6,B6,B6,2465,B6,N607JB,2465,10792,BUF,"Buffalo, NY",11697,FLL,"Fort Lauderdale, FL",739,732.0,-7.0,10.0,742.0,1006.0,16.0,1048,1022.0,-26.0,0.0,,0.0,N,189.0,170.0,144.0,1.0,1166.0,,,,,,,,,
6793,2019-02-04,B6,B6,B6,1274,B6,N526JL,1274,10994,CHS,"Charleston, SC",12478,JFK,"New York, NY",943,935.0,-8.0,13.0,948.0,1117.0,4.0,1132,1121.0,-11.0,0.0,,0.0,N,109.0,106.0,89.0,1.0,636.0,,,,,,,,,
6794,2019-08-14,B6,B6,B6,1210,B6,N184JB,1210,12451,JAX,"Jacksonville, FL",10721,BOS,"Boston, MA",1208,1425.0,137.0,11.0,1436.0,1642.0,5.0,1443,1647.0,124.0,0.0,,0.0,N,155.0,142.0,126.0,1.0,1010.0,8.0,0.0,0.0,0.0,116.0,,,,
6795,2019-02-04,B6,B6,B6,1326,B6,N228JB,1326,10821,BWI,"Baltimore, MD",10721,BOS,"Boston, MA",2011,1958.0,-13.0,12.0,2010.0,2116.0,5.0,2134,2121.0,-13.0,0.0,,0.0,N,83.0,83.0,66.0,1.0,369.0,,,,,,,,,
6796,2019-11-25,B6,B6,B6,162,B6,N903JB,162,14893,SMF,"Sacramento, CA",12478,JFK,"New York, NY",2231,,,,,,,638,,,1.0,A,0.0,N,307.0,,,1.0,2521.0,,,,,,,,,
6797,2019-01-14,B6,B6,B6,1833,B6,N987JB,1833,10721,BOS,"Boston, MA",14771,SFO,"San Francisco, CA",1015,1007.0,-8.0,16.0,1023.0,1309.0,31.0,1416,1340.0,-36.0,0.0,,0.0,N,421.0,393.0,346.0,1.0,2704.0,,,,,,,,,
6798,2019-12-06,B6,B6,B6,265,B6,N746JB,265,14893,SMF,"Sacramento, CA",12954,LGB,"Long Beach, CA",908,856.0,-12.0,15.0,911.0,1014.0,4.0,1028,1018.0,-10.0,0.0,,0.0,N,80.0,82.0,63.0,1.0,387.0,,,,,,,,,
6799,2019-06-10,B6,B6,B6,1259,B6,N193JB,1259,10721,BOS,"Boston, MA",14100,PHL,"Philadelphia, PA",2143,26.0,163.0,15.0,41.0,138.0,7.0,2312,145.0,153.0,0.0,,0.0,N,89.0,79.0,57.0,1.0,280.0,0.0,0.0,0.0,0.0,153.0,,,,
6800,2019-04-05,B6,B6,B6,254,B6,N324JB,254,11278,DCA,"Washington, DC",10721,BOS,"Boston, MA",602,554.0,-8.0,11.0,605.0,705.0,3.0,726,708.0,-18.0,0.0,,0.0,N,84.0,74.0,60.0,1.0,399.0,,,,,,,,,
6801,2018-04-27,B6,B6,B6,2783,B6,N339JB,2783,10721,BOS,"Boston, MA",14492,RDU,"Raleigh/Durham, NC",1253,1354.0,61.0,15.0,1409.0,1553.0,4.0,1456,1557.0,61.0,0.0,,0.0,N,123.0,123.0,104.0,1.0,612.0,25.0,0.0,0.0,0.0,36.0,,,,
6802,2019-01-02,B6,B6,B6,865,B6,N534JB,865,10721,BOS,"Boston, MA",14635,RSW,"Fort Myers, FL",1102,1108.0,6.0,18.0,1126.0,1448.0,5.0,1450,1453.0,3.0,0.0,,0.0,N,228.0,225.0,202.0,1.0,1249.0,,,,,,,,,
6803,2019-08-07,B6,B6,B6,722,B6,N952JB,722,14027,PBI,"West Palm Beach/Palm Beach, FL",10721,BOS,"Boston, MA",1037,1152.0,75.0,9.0,1201.0,1451.0,9.0,1343,1500.0,77.0,0.0,,0.0,N,186.0,188.0,170.0,1.0,1197.0,0.0,0.0,2.0,0.0,75.0,,,,
6804,2018-10-29,B6,B6,B6,2470,B6,N629JB,2470,11697,FLL,"Fort Lauderdale, FL",10721,BOS,"Boston, MA",734,735.0,1.0,11.0,746.0,1033.0,5.0,1038,1038.0,0.0,0.0,,0.0,N,184.0,183.0,167.0,1.0,1237.0,,,,,,,,,
6805,2018-10-29,B6,B6,B6,2618,B6,N203JB,2618,11697,FLL,"Fort Lauderdale, FL",12451,JAX,"Jacksonville, FL",2205,2214.0,9.0,15.0,2229.0,2319.0,4.0,2319,2323.0,4.0,0.0,,0.0,N,74.0,69.0,50.0,1.0,319.0,,,,,,,,,
6806,2019-11-25,B6,B6,B6,182,B6,N507JT,182,10693,BNA,"Nashville, TN",11697,FLL,"Fort Lauderdale, FL",1541,1744.0,123.0,11.0,1755.0,2032.0,5.0,1854,2037.0,103.0,0.0,,0.0,N,133.0,113.0,97.0,1.0,793.0,23.0,0.0,0.0,0.0,80.0,,,,
6807,2018-09-04,B6,B6,B6,1776,B6,N354JB,1776,14100,PHL,"Philadelphia, PA",10721,BOS,"Boston, MA",911,903.0,-8.0,15.0,918.0,1009.0,8.0,1038,1017.0,-21.0,0.0,,0.0,N,87.0,74.0,51.0,1.0,280.0,,,,,,,,,
6808,2019-04-05,B6,B6,B6,251,B6,N659JB,251,10721,BOS,"Boston, MA",13204,MCO,"Orlando, FL",846,846.0,0.0,21.0,907.0,1156.0,6.0,1200,1202.0,2.0,0.0,,0.0,N,194.0,196.0,169.0,1.0,1121.0,,,,,,,,,
6809,2019-02-04,B6,B6,B6,1281,B6,N358JB,1281,10721,BOS,"Boston, MA",14524,RIC,"Richmond, VA",1330,1318.0,-12.0,10.0,1328.0,1442.0,4.0,1519,1446.0,-33.0,0.0,,0.0,N,109.0,88.0,74.0,1.0,474.0,,,,,,,,,
6810,2019-08-07,B6,B6,B6,712,B6,N283JB,712,14576,ROC,"Rochester, NY",10721,BOS,"Boston, MA",946,942.0,-4.0,9.0,951.0,1042.0,6.0,1100,1048.0,-12.0,0.0,,0.0,N,74.0,66.0,51.0,1.0,343.0,,,,,,,,,
6811,2018-03-13,B6,B6,B6,657,B6,N590JB,657,11042,CLE,"Cleveland, OH",11697,FLL,"Fort Lauderdale, FL",654,654.0,0.0,22.0,716.0,932.0,7.0,950,939.0,-11.0,0.0,,0.0,N,176.0,165.0,136.0,1.0,1062.0,,,,,,,,,
6812,2018-08-23,B6,B6,B6,1379,B6,N339JB,1379,11278,DCA,"Washington, DC",11697,FLL,"Fort Lauderdale, FL",1250,1311.0,21.0,11.0,1322.0,1600.0,5.0,1531,1605.0,34.0,0.0,,0.0,N,161.0,174.0,158.0,1.0,899.0,21.0,0.0,13.0,0.0,0.0,,,,
6813,2019-07-12,B6,B6,B6,2828,B6,N618JB,2828,13204,MCO,"Orlando, FL",11618,EWR,"Newark, NJ",1950,2103.0,73.0,23.0,2126.0,2337.0,7.0,2237,2344.0,67.0,0.0,,0.0,N,167.0,161.0,131.0,1.0,937.0,0.0,39.0,28.0,0.0,0.0,,,,
6814,2019-11-19,B6,B6,B6,514,B6,N703JB,514,12954,LGB,"Long Beach, CA",12478,JFK,"New York, NY",1202,1158.0,-4.0,16.0,1214.0,2007.0,14.0,2015,2021.0,6.0,0.0,,0.0,N,313.0,323.0,293.0,1.0,2465.0,,,,,,,,,
6815,2018-11-08,B6,B6,B6,833,B6,N964JB,833,10721,BOS,"Boston, MA",14771,SFO,"San Francisco, CA",1851,1849.0,-2.0,19.0,1908.0,2213.0,13.0,2249,2226.0,-23.0,0.0,,0.0,N,418.0,397.0,365.0,1.0,2704.0,,,,,,,,,
6816,2018-01-21,B6,B6,B6,144,B6,N279JB,144,10994,CHS,"Charleston, SC",11278,DCA,"Washington, DC",605,553.0,-12.0,9.0,602.0,706.0,27.0,727,733.0,6.0,0.0,,0.0,N,82.0,100.0,64.0,1.0,444.0,,,,,,,,,
6817,2018-01-01,B6,B6,B6,33,B6,N368JB,33,10785,BTV,"Burlington, VT",12478,JFK,"New York, NY",1445,1510.0,25.0,12.0,1522.0,1620.0,7.0,1612,1627.0,15.0,0.0,,0.0,N,87.0,77.0,58.0,1.0,266.0,2.0,0.0,0.0,0.0,13.0,,,,
6818,2019-11-19,B6,B6,B6,537,B6,N562JB,537,10529,BDL,"Hartford, CT",13204,MCO,"Orlando, FL",1933,1918.0,-15.0,7.0,1925.0,2150.0,10.0,2231,2200.0,-31.0,0.0,,0.0,N,178.0,162.0,145.0,1.0,1050.0,,,,,,,,,
6819,2019-01-02,B6,B6,B6,861,B6,N523JB,861,10721,BOS,"Boston, MA",14843,SJU,"San Juan, PR",747,746.0,-1.0,16.0,802.0,1218.0,5.0,1250,1223.0,-27.0,0.0,,0.0,N,243.0,217.0,196.0,1.0,1674.0,,,,,,,,,
6820,2018-02-24,B6,B6,B6,615,B6,N990JB,615,12478,JFK,"New York, NY",14771,SFO,"San Francisco, CA",1155,1154.0,-1.0,24.0,1218.0,1540.0,12.0,1535,1552.0,17.0,0.0,,0.0,N,400.0,418.0,382.0,1.0,2586.0,0.0,0.0,17.0,0.0,0.0,,,,
6821,2018-09-04,B6,B6,B6,1806,B6,N503JB,1806,10693,BNA,"Nashville, TN",10721,BOS,"Boston, MA",955,938.0,-17.0,14.0,952.0,1258.0,4.0,1325,1302.0,-23.0,0.0,,0.0,N,150.0,144.0,126.0,1.0,942.0,,,,,,,,,
6822,2019-04-05,B6,B6,B6,238,B6,N608JB,238,13204,MCO,"Orlando, FL",10529,BDL,"Hartford, CT",2049,2046.0,-3.0,23.0,2109.0,2325.0,6.0,2329,2331.0,2.0,0.0,,0.0,N,160.0,165.0,136.0,1.0,1050.0,,,,,,,,,
6823,2018-01-21,B6,B6,B6,162,B6,N766JB,162,14893,SMF,"Sacramento, CA",12478,JFK,"New York, NY",2350,2356.0,6.0,10.0,6.0,758.0,6.0,802,804.0,2.0,0.0,,0.0,N,312.0,308.0,292.0,1.0,2521.0,,,,,,,,,
6824,2019-05-27,B6,B6,B6,624,B6,N945JT,624,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",1433,1439.0,6.0,9.0,1448.0,2239.0,9.0,2310,2248.0,-22.0,0.0,,0.0,N,337.0,309.0,291.0,1.0,2475.0,,,,,,,,,
